"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.337182466E2,-1.007376088E1,-6.380250755E0,-1.107456914E1,1.627373158E1
2.337282996E2,-1.155317310E1,-4.394944455E0,-1.138861257E1,1.680749362E1
2.337383526E2,-1.071419004E1,-3.736967803E0,-1.076108705E1,1.563840756E1
2.337484056E2,-8.092770996E0,-4.738482993E0,-9.780650486E0,1.355017666E1
2.337584586E2,-5.754670601E0,-6.616068377E0,-8.473311299E0,1.219367044E1
2.337685116E2,-3.334780230E0,-7.859241389E0,-6.860009537E0,1.095208497E1
2.337785640E2,-9.391042028E-1,-7.744450606E0,-5.427717690E0,9.503607274E0
2.337886180E2,1.488924761E-1,-6.729447643E0,-3.895845423E0,7.777226119E0
2.337986710E2,4.112563115E-1,-4.768153519E0,-1.946686610E0,5.166624478E0
2.338087240E2,6.704768300E-1,-2.663439474E0,-2.564802209E-1,2.758483481E0
2.338187770E2,1.769825001E0,-1.789650278E0,6.835769320E-1,2.608142265E0
2.338288300E2,4.100635088E0,-2.321543419E-1,1.455314673E0,4.357412599E0
2.338388830E2,6.633839235E0,5.092995000E-1,1.276251880E0,6.774660718E0
2.338489360E2,8.896043356E0,1.169575862E0,1.946186088E0,9.181238227E0
2.338589900E2,1.108582737E1,2.563452086E0,2.165427439E0,1.158257014E1
2.338690430E2,1.307374972E1,2.969765162E0,2.326037589E0,1.360708961E1
2.338790960E2,1.487978740E1,3.588047406E0,2.736191701E0,1.554891965E1
2.338891490E2,1.514806350E1,3.792874786E0,3.281208333E0,1.595669311E1
2.338992020E2,1.597257821E1,4.054079849E0,4.524375205E0,1.708884985E1
2.339092550E2,1.596915525E1,4.657914208E0,4.559354711E0,1.724812452E1
2.339193080E2,1.441797080E1,4.353124584E0,3.902196668E0,1.555810768E1
2.339293610E2,1.239893191E1,4.348018211E0,3.076724185E0,1.349462881E1
2.339394150E2,1.165667466E1,4.755531135E0,1.926392240E0,1.273593843E1
2.339494680E2,1.107615374E1,4.598987138E0,7.742171799E-1,1.201795642E1
2.339595210E2,1.031312952E1,4.433421473E0,-3.358897948E-1,1.123070293E1
2.339695740E2,9.406952010E0,4.326100507E0,-1.307247970E0,1.043622484E1
2.339796270E2,8.269648685E0,4.607675516E0,-1.786617912E0,9.633782569E0
2.339896800E2,6.684390754E0,4.899069754E0,-1.490247109E0,8.420380077E0
2.339997330E2,4.361044638E0,5.038156888E0,-5.816634715E-1,6.688801653E0
2.340097870E2,1.488520426E0,4.620401396E0,-3.267367462E-2,4.854366044E0
2.340198400E2,-1.684138441E0,2.767409985E0,-2.173059225E-2,3.239653150E0
2.340298930E2,-4.337780905E0,8.735903907E-1,-5.942601281E-1,4.464599473E0
2.340399460E2,-5.424029852E0,-2.976501739E-1,-1.798421686E0,5.722151345E0
2.340499990E2,-5.607183942E0,-2.035958975E0,-3.175196559E0,6.757774330E0
2.340600520E2,-5.808176132E0,-5.329620708E0,-4.678373616E0,9.166621327E0
2.340701050E2,-5.775102527E0,-1.036225198E1,-6.861081916E0,1.370410596E1
2.340801580E2,-5.463066448E0,-1.623648293E1,-9.386825309E0,1.953409743E1
2.340902120E2,-4.373269996E0,-2.158784534E1,-1.110074947E1,2.466550619E1
2.341002650E2,-1.111746315E0,-2.338610740E1,-9.750665964E0,2.536181157E1
2.341103180E2,1.648414877E0,-2.060898870E1,-5.192574252E0,2.131690677E1
2.341203710E2,1.781539021E0,-1.637810250E1,3.455470562E-2,1.647474785E1
2.341304240E2,5.585833418E-1,-1.239558731E1,4.033265516E0,1.304721544E1
2.341404770E2,-1.911332005E0,-8.961247997E0,6.087062591E0,1.100043120E1
2.341505300E2,-4.725779332E0,-5.786025125E0,6.704016348E0,1.003767464E1
2.341605840E2,-6.987216883E0,-3.113441191E0,7.004273211E0,1.037181561E1
2.341706370E2,-8.655733902E0,-8.428246808E-1,7.124184401E0,1.124215665E1
2.341806900E2,-9.918285756E0,9.466501808E-1,6.589360635E0,1.194521714E1
2.341907430E2,-1.064225058E1,2.957452095E0,5.043847983E0,1.214266950E1
2.342007960E2,-1.166749318E1,5.137295260E0,2.815961756E0,1.305572060E1
2.342108490E2,-1.326785856E1,6.485320542E0,4.587304401E-1,1.477517807E1
2.342209020E2,-1.517213766E1,7.765076659E0,-2.489319917E0,1.722460131E1
2.342309560E2,-1.648240396E1,8.836227509E0,-6.210597301E0,1.970583862E1
2.342410090E2,-1.599791537E1,8.364268913E0,-9.606318090E0,2.044934321E1
2.342510620E2,-1.379117384E1,6.920645748E0,-1.140710147E1,1.918889724E1
2.342611150E2,-1.068664732E1,5.599856796E0,-1.152522458E1,1.668513196E1
2.342711680E2,-7.452407327E0,4.153526369E0,-1.069281028E1,1.367941329E1
2.342812210E2,-5.396380123E0,2.410681298E0,-9.435317438E0,1.113362106E1
2.342912740E2,-4.970293518E0,5.539114165E-1,-8.143378648E0,9.556424609E0
2.343013270E2,-5.847408611E0,-1.254360489E0,-6.686210407E0,8.970563935E0
2.343113810E2,-7.162867241E0,-2.828110515E0,-4.827067140E0,9.088754226E0
2.343214340E2,-8.523008539E0,-4.762391673E0,-3.263821637E0,1.029439560E1
2.343314870E2,-9.656465566E0,-7.279129769E0,-2.434930286E0,1.233539391E1
2.343415400E2,-1.035901613E1,-9.723967577E0,-2.069412650E0,1.435782815E1
2.343515930E2,-1.043001770E1,-1.160207453E1,-1.647410910E0,1.568780945E1
2.343616460E2,-1.020485546E1,-1.297018734E1,-8.045721960E-1,1.652307995E1
2.343716990E2,-1.040261063E1,-1.457977261E1,1.330533922E-1,1.791094025E1
2.343817530E2,-1.036645496E1,-1.603390498E1,1.200554703E0,1.913088678E1
2.343918060E2,-9.982975842E0,-1.701693303E1,2.431455579E0,1.987832469E1
2.344018590E2,-9.213619671E0,-1.758322885E1,3.639924488E0,2.018191702E1
2.344119120E2,-7.749159953E0,-1.756868214E1,4.608207028E0,1.974699076E1
2.344219650E2,-5.828826159E0,-1.710534176E1,5.003802742E0,1.875115924E1
2.344320180E2,-3.780892087E0,-1.633048862E1,4.909909322E0,1.746674592E1
2.344420710E2,-1.787590889E0,-1.533215958E1,4.551335839E0,1.609301887E1
2.344521250E2,1.331551337E-1,-1.413062459E1,4.195492421E0,1.474091036E1
2.344621780E2,1.954688525E0,-1.265801853E1,3.891324648E0,1.338613641E1
2.344722310E2,3.486758428E0,-1.108993563E1,3.621619195E0,1.217621789E1
2.344822840E2,4.864029145E0,-9.533629598E0,3.260565323E0,1.118839394E1
2.344923370E2,5.987722490E0,-7.946884720E0,2.941221979E0,1.037576908E1
2.345023900E2,6.826466984E0,-6.484321838E0,2.830862800E0,9.831625775E0
2.345124430E2,7.493693932E0,-5.280321663E0,2.666171293E0,9.547026499E0
2.345224970E2,8.032955149E0,-4.422196865E0,2.335403659E0,9.462468166E0
2.345325500E2,8.581866027E0,-4.237644998E0,1.960840380E0,9.769900441E0
2.345426030E2,9.419476746E0,-4.943517364E0,1.537730008E0,1.074846592E1
2.345526560E2,1.046023494E1,-6.342578899E0,8.941024232E-1,1.226557138E1
2.345627090E2,1.161927704E1,-7.946389461E0,-1.912338092E-1,1.407797126E1
2.345727620E2,1.286174605E1,-9.281699388E0,-1.575174408E0,1.593912260E1
2.345828150E2,1.430222984E1,-1.010814251E1,-2.884156662E0,1.774955445E1
2.345928680E2,1.590338460E1,-1.033045482E1,-3.711984989E0,1.932394295E1
2.346029220E2,1.720133433E1,-9.870938512E0,-3.879080286E0,2.020813187E1
2.346129750E2,1.759280308E1,-9.166216294E0,-3.686639648E0,2.017715424E1
2.346230280E2,1.705605441E1,-8.658051154E0,-2.989329945E0,1.935993118E1
2.346330810E2,1.587498935E1,-8.373521547E0,-1.843499041E0,1.804243993E1
2.346431340E2,1.453114249E1,-8.196194792E0,-8.056790739E-1,1.670271924E1
2.346531870E2,1.354972476E1,-8.001593024E0,-1.118783037E-1,1.573636073E1
2.346632400E2,1.263249076E1,-7.927239829E0,2.219293159E-1,1.491543518E1
2.346732930E2,1.174656742E1,-7.897189234E0,3.345928824E-1,1.415836842E1
2.346833470E2,1.122755803E1,-8.081180645E0,2.068452537E-1,1.383496747E1
2.346934000E2,1.106498322E1,-8.392700415E0,5.611452263E-2,1.388792363E1
2.347034530E2,1.135777085E1,-8.768267076E0,-3.002591650E-1,1.435171146E1
2.347135060E2,1.211678972E1,-8.935269987E0,-1.065559158E0,1.509274857E1
2.347235590E2,1.327554181E1,-9.553855117E0,-2.125571648E0,1.649345969E1
2.347336120E2,1.494098553E1,-1.096194709E1,-3.259091824E0,1.881539296E1
2.347436650E2,1.758570105E1,-1.200862208E1,-4.721383395E0,2.181181668E1
2.347537190E2,2.021975827E1,-1.330233375E1,-6.769721510E0,2.513204800E1
2.347637720E2,2.163071713E1,-1.496354877E1,-8.743286601E0,2.771715670E1
2.347738253E2,2.103868888E1,-1.660683388E1,-9.293635894E0,2.836873331E1
2.347838783E2,1.853628641E1,-1.836662126E1,-7.917964976E0,2.726941253E1
2.347939312E2,1.555795917E1,-1.997194157E1,-5.662172327E0,2.594202650E1
2.348039842E2,1.263613240E1,-2.111644750E1,-3.808217880E0,2.490137989E1
2.348140373E2,9.230059118E0,-2.140406970E1,-3.399435525E0,2.355598337E1
2.348240903E2,6.673693272E0,-2.181929685E1,-4.799716204E0,2.331645712E1
2.348341443E2,4.504209035E0,-2.252577148E1,-6.579023927E0,2.389522621E1
2.348441972E2,1.219506991E0,-2.308531260E1,-8.120989659E0,2.450243514E1
2.348542503E2,-3.082167943E0,-2.347396299E1,-8.166695005E0,2.504439268E1
2.348643033E2,-6.212919815E0,-2.466121440E1,-6.733854690E0,2.630818631E1
2.348743563E2,-6.541351486E0,-2.754302165E1,-4.790969939E0,2.871168253E1
2.348844092E2,-4.606118402E0,-3.140797506E1,-2.204225762E0,3.182036825E1
2.348944622E2,-5.346499865E0,-3.546864882E1,-7.190189525E-2,3.586941984E1
2.349045163E2,-1.079680301E1,-3.952707958E1,3.048437110E-1,4.097626026E1
2.349145693E2,-1.786417586E1,-4.250029986E1,-3.109651610E-2,4.610211746E1
2.349246223E2,-2.273916445E1,-4.341158140E1,-6.712705895E-2,4.900652513E1
2.349346752E2,-2.531911270E1,-4.321550321E1,-7.349467680E-1,5.009168925E1
2.349447283E2,-2.764301839E1,-4.195418863E1,-1.213863258E0,5.025697835E1
2.349547813E2,-3.077421173E1,-3.908626501E1,2.827035213E-1,4.974804660E1
2.349648343E2,-3.317860318E1,-3.473659613E1,3.842401579E0,4.818936469E1
2.349748882E2,-3.595119613E1,-2.915957563E1,4.855436369E0,4.654400731E1
2.349849412E2,-3.927180885E1,-2.266810206E1,2.711797117E0,4.542545174E1
2.349949943E2,-4.027512089E1,-1.347474709E1,2.066146541E0,4.251967937E1
2.350050473E2,-3.745053449E1,-4.544992195E0,2.291976389E0,3.779487589E1
2.350151003E2,-3.232418698E1,-7.640392971E-1,1.270332159E0,3.235816069E1
2.350251532E2,-2.533341031E1,-1.967516146E0,-2.754727813E-1,2.541119208E1
2.350352063E2,-1.829427015E1,-5.087375241E0,-1.645820467E0,1.905965457E1
2.350452593E2,-1.167522671E1,-7.567605661E0,-2.188177786E0,1.408430673E1
2.350553133E2,-4.682956663E0,-8.903017330E0,-1.964582598E0,1.024955538E1
2.350653662E2,1.732165132E0,-7.762188719E0,-1.107162098E0,8.029805581E0
2.350754192E2,5.414243951E0,-4.121236290E0,-8.349356174E-2,6.804821622E0
2.350854723E2,5.682520638E0,-4.147623020E-1,7.204355136E-1,5.743004083E0
2.350955253E2,3.286880424E0,2.059071849E0,1.736521307E0,4.249572455E0
2.351055783E2,1.456537034E-1,4.170584452E0,3.421049173E0,5.396162258E0
2.351156312E2,-2.578479431E0,6.435031564E0,5.660508209E0,8.949834669E0
2.351256853E2,-4.811649787E0,8.443890449E0,7.735992608E0,1.242162796E1
2.351357383E2,-6.401207761E0,9.903919147E0,8.680119131E0,1.464266176E1
2.351457913E2,-7.413522173E0,1.083261955E1,8.401367158E0,1.558489420E1
2.351558442E2,-8.053477707E0,1.107595844E1,7.098655457E0,1.542485876E1
2.351658972E2,-8.294936138E0,1.074839625E1,5.203786873E0,1.454006139E1
2.351759503E2,-8.231609623E0,1.012931528E1,3.145204436E0,1.342589796E1
2.351860033E2,-7.667736306E0,9.698408228E0,1.410887529E0,1.244362913E1
2.351960563E2,-7.149211069E0,9.507786074E0,1.996624609E-1,1.189744006E1
2.352061102E2,-7.160946431E0,9.630564154E0,-4.162048832E-1,1.200833653E1
2.352161633E2,-7.808168299E0,9.946390983E0,-6.096670298E-1,1.265977408E1
2.352262163E2,-8.772589338E0,1.018999651E1,-6.224127173E-1,1.346037705E1
2.352362693E2,-9.597584689E0,1.051544786E1,-4.107738432E-1,1.424278802E1
2.352463222E2,-1.034590901E1,1.060333853E1,-5.069883149E-2,1.481456012E1
2.352563752E2,-1.088017261E1,1.025954797E1,3.457294893E-1,1.495847618E1
2.352664283E2,-1.104057109E1,9.714910825E0,6.560669518E-1,1.472087383E1
2.352764823E2,-1.101852709E1,9.337338569E0,9.248856747E-1,1.447236139E1
2.352865353E2,-1.106591409E1,9.022925012E0,1.055359860E0,1.431717203E1
2.352965882E2,-1.139281321E1,8.514310221E0,9.641988444E-1,1.425550247E1
2.353066413E2,-1.202227533E1,7.433388673E0,5.031640166E-1,1.414367510E1
2.353166943E2,-1.315353497E1,5.357241785E0,-7.409082967E-1,1.422197128E1
2.353267473E2,-1.445121339E1,2.142050271E0,-2.477958192E0,1.481776719E1
2.353368002E2,-1.473533662E1,-1.064534726E0,-3.859084563E0,1.526944377E1
2.353468532E2,-1.373153458E1,-2.926027989E0,-4.457602049E0,1.473047514E1
2.353569073E2,-1.307753637E1,-4.928529781E0,-4.690245218E0,1.474146409E1
2.353669603E2,-1.369675417E1,-8.282277501E0,-5.075931070E0,1.679173224E1
2.353770133E2,-1.522807680E1,-1.187010973E1,-4.942486500E0,1.993042902E1
2.353870662E2,-1.767967399E1,-1.511796204E1,-4.195224034E0,2.363733389E1
2.353971193E2,-2.018325994E1,-1.715429348E1,-2.672433661E0,2.662284110E1
2.354071723E2,-2.204747626E1,-1.727461631E1,-1.704141949E-1,2.800950944E1
2.354172253E2,-2.371262528E1,-1.639914780E1,2.019245294E0,2.890152241E1
2.354272792E2,-2.552794483E1,-1.504816382E1,2.655145783E0,2.975185710E1
2.354373322E2,-2.648998021E1,-1.339775797E1,1.887892857E0,2.974530399E1
2.354473853E2,-2.512295031E1,-1.237665870E1,5.676150973E-1,2.801189925E1
2.354574383E2,-2.186322815E1,-1.252517330E1,-6.193171283E-1,2.520444931E1
2.354674913E2,-1.718926334E1,-1.373492947E1,-9.131842268E-1,2.202164769E1
2.354775442E2,-1.126613913E1,-1.498271126E1,-5.350202322E-2,1.874594330E1
2.354875973E2,-4.972308469E0,-1.470672268E1,1.531818473E0,1.559993626E1
2.354976503E2,-4.136267728E-1,-1.312039646E1,3.300151850E0,1.353539407E1
2.355077043E2,1.830482262E0,-1.142614000E1,4.697520323E0,1.248895663E1
2.355177572E2,1.240736769E0,-1.031662381E1,5.180318488E0,1.161067846E1
2.355278102E2,-1.229157528E0,-1.053880631E1,4.832146032E0,1.165876932E1
2.355378633E2,-3.487377648E0,-1.157939085E1,4.071984901E0,1.276029609E1
2.355479163E2,-4.956584136E0,-1.316317235E1,3.144804486E0,1.441272452E1
2.355579693E2,-5.396873628E0,-1.521084857E1,2.012577421E0,1.626488939E1
2.355680222E2,-5.136671362E0,-1.770771490E1,9.145442891E-1,1.846036161E1
2.355780763E2,-4.425954579E0,-2.043402130E1,1.020502853E-1,2.090810165E1
2.355881293E2,-2.439284708E0,-2.198985078E1,-5.329985574E-1,2.213114851E1
2.355981823E2,-8.801860499E-1,-2.333946767E1,-1.191732424E0,2.338644276E1
2.356082352E2,8.016941965E-1,-2.371514426E1,-1.861991153E0,2.380163423E1
2.356182882E2,1.960385467E0,-2.361083461E1,-2.726126596E0,2.384840432E1
2.356283413E2,2.947597783E0,-2.299939127E1,-3.821148412E0,2.350024482E1
2.356383943E2,3.751930827E0,-2.166145010E1,-4.727748382E0,2.248659623E1
2.356484483E2,4.016810281E0,-2.020395441E1,-5.161351874E0,2.123615059E1
2.356585012E2,3.925321237E0,-1.893339889E1,-5.287697926E0,2.004598438E1
2.356685543E2,3.778864272E0,-1.774688657E1,-4.591728697E0,1.871672435E1
2.356786073E2,4.016551834E0,-1.654788459E1,-3.153748387E0,1.731794739E1
2.356886603E2,4.690631134E0,-1.531916590E1,-1.459774929E0,1.608756685E1
2.356987132E2,5.495773433E0,-1.414968651E1,3.150012016E-2,1.517953050E1
2.357087662E2,6.149969276E0,-1.280322127E1,1.378677703E0,1.427043619E1
2.357188193E2,6.751223844E0,-1.132118833E1,2.692214792E0,1.345348836E1
2.357288733E2,7.245322337E0,-9.882556930E0,3.799366364E0,1.282945096E1
2.357389263E2,7.863979388E0,-8.517752477E0,4.773369235E0,1.253711821E1
2.357489792E2,9.011500137E0,-6.692806651E0,5.238883030E0,1.238736013E1
2.357590323E2,9.949028077E0,-4.721346558E0,5.435885081E0,1.228100646E1
2.357690853E2,1.045400532E1,-3.278170412E0,5.396012333E0,1.221268101E1
2.357791385E2,1.071063142E1,-2.891658055E0,4.850490502E0,1.210812000E1
2.357891915E2,1.095485910E1,-3.703291934E0,3.790229505E0,1.216918850E1
2.357992445E2,1.128130330E1,-4.933515117E0,2.388732605E0,1.254246463E1
2.358092985E2,1.153086597E1,-6.029874483E0,1.013748735E0,1.305174099E1
2.358193515E2,1.155192063E1,-7.081034873E0,-2.678913546E-1,1.355211020E1
2.358294045E2,1.141219907E1,-7.830229844E0,-1.402017887E0,1.391101870E1
2.358394575E2,1.126942644E1,-8.382102921E0,-2.263218613E0,1.422609504E1
2.358495105E2,1.114104263E1,-8.778572209E0,-2.621574579E0,1.442424397E1
2.358595635E2,1.122479815E1,-9.006904811E0,-2.588041967E0,1.462253018E1
2.358696165E2,1.131500431E1,-8.962833177E0,-2.246915406E0,1.460857043E1
2.358796695E2,1.132531997E1,-8.841054386E0,-1.552483703E0,1.445120482E1
2.358897235E2,1.142861688E1,-8.811237679E0,-1.045615402E0,1.446874234E1
2.358997765E2,1.157499140E1,-8.772443742E0,-8.890328872E-1,1.455082728E1
2.359098295E2,1.175234915E1,-8.967507441E0,-1.056829265E0,1.482062037E1
2.359198825E2,1.208267707E1,-9.342022773E0,-1.194651647E0,1.531964971E1
2.359299355E2,1.268746160E1,-9.712875409E0,-1.375160895E0,1.603754027E1
2.359399885E2,1.350240208E1,-9.899165361E0,-1.403646337E0,1.680114757E1
2.359500415E2,1.446222253E1,-1.029475523E1,-1.280351801E0,1.779823492E1
2.359600955E2,1.618602965E1,-1.080216959E1,-1.155806108E0,1.949385317E1
2.359701485E2,1.779455541E1,-1.131171116E1,-9.652033961E-1,2.110764385E1
2.359802015E2,1.871363947E1,-1.212128039E1,-8.281401296E-1,2.231169103E1
2.359902545E2,1.863221700E1,-1.286981521E1,-7.054151130E-1,2.265588807E1
2.360003075E2,1.737806525E1,-1.361245603E1,-5.088150582E-1,2.208064772E1
2.360103605E2,1.553816400E1,-1.430161706E1,-3.317862189E-1,2.112062672E1
2.360204135E2,1.317176191E1,-1.483878205E1,-8.008448884E-1,1.985764631E1
2.360304665E2,1.065870698E1,-1.525680534E1,-2.007191259E0,1.871916025E1
2.360405205E2,8.625542974E0,-1.585988716E1,-3.804981738E0,1.845030890E1
2.360505735E2,7.244436484E0,-1.683203471E1,-6.021210079E0,1.928870715E1
2.360606265E2,6.703809357E0,-1.791781237E1,-8.311408914E0,2.085829759E1
2.360706795E2,6.077893572E0,-1.920548036E1,-9.820440788E0,2.241054045E1
2.360807325E2,4.284504585E0,-2.054021141E1,-9.179741489E0,2.290250899E1
2.360907855E2,1.150699296E0,-2.132064864E1,-6.650913690E0,2.236356010E1
2.361008385E2,-2.302797246E0,-2.223581975E1,-4.161668909E0,2.273882238E1
2.361108915E2,-5.336056153E0,-2.332495254E1,-3.411496869E0,2.416951008E1
2.361209455E2,-8.487055764E0,-2.427217575E1,-4.822464212E0,2.616151357E1
2.361309985E2,-1.237200549E1,-2.534568244E1,-7.686204736E0,2.923265095E1
2.361410515E2,-1.546767933E1,-2.684936178E1,-9.665408882E0,3.245854988E1
2.361511045E2,-1.657753465E1,-2.814007382E1,-9.248805292E0,3.394434871E1
2.361611575E2,-1.729540200E1,-2.806983473E1,-8.165018023E0,3.396636676E1
2.361712105E2,-1.885319614E1,-2.767014479E1,-8.385625284E0,3.451664278E1
2.361812635E2,-2.033691308E1,-2.382475149E1,-1.312597705E1,3.396321673E1
2.361913175E2,-3.096853809E1,-3.135546005E1,-1.041598204E1,4.528474256E1
2.362013705E2,-3.227822318E1,-2.275808370E1,-4.552428976E0,3.975598917E1
2.362114235E2,-3.000439538E1,-2.271398400E1,-1.088273252E0,3.764801655E1
2.362214765E2,-2.833531937E1,-1.832403248E1,3.648585384E0,3.394072282E1
2.362315295E2,-2.628310806E1,-1.394811662E1,6.995426373E0,3.056612040E1
2.362415825E2,-2.361482007E1,-1.039396610E1,9.637891885E0,2.754238948E1
2.362516355E2,-2.065561908E1,-7.843000163E0,1.155750004E1,2.493477608E1
2.362616885E2,-1.712014808E1,-6.391286790E0,1.209664373E1,2.191521861E1
2.362717425E2,-1.342385058E1,-5.452154374E0,1.104509684E1,1.821866943E1
2.362817955E2,-9.493072726E0,-4.222428789E0,9.091090683E0,1.380562438E1
2.362918485E2,-5.535111746E0,-2.300244352E0,7.126744312E0,9.312307480E0
2.363019015E2,-2.022624107E0,3.102146709E-1,5.658589153E0,6.017214690E0
2.363119545E2,4.588098161E-1,3.003622879E0,4.527496156E0,5.452566212E0
2.363220075E2,1.344679360E0,5.657219151E0,4.001869476E0,7.058842001E0
2.363320605E2,8.422304575E-1,7.828561049E0,4.032269150E0,8.846180799E0
2.363421145E2,-3.086571188E-1,9.435770597E0,4.228109652E0,1.034436790E1
2.363521675E2,-1.706996669E0,1.062204962E1,4.347153115E0,1.160342690E1
2.363622205E2,-2.958795201E0,1.130590955E1,4.177780620E0,1.241095930E1
2.363722735E2,-3.844402204E0,1.135391753E1,3.698915000E0,1.254483335E1
2.363823265E2,-4.295281295E0,1.120939073E1,3.093127964E0,1.239626245E1
2.363923795E2,-4.776416804E0,1.085348943E1,2.543341173E0,1.212769453E1
2.364024325E2,-5.207710939E0,1.045326038E1,2.315317304E0,1.190594809E1
2.364124855E2,-5.656413404E0,1.037250332E1,2.472396028E0,1.207048382E1
2.364225395E2,-6.314845555E0,1.054572006E1,2.878728107E0,1.262444302E1
2.364325925E2,-6.896079256E0,1.087888272E1,3.418000435E0,1.332624198E1
2.364426455E2,-7.263280306E0,1.123147450E1,3.832047622E0,1.391351319E1
2.364526985E2,-7.488702164E0,1.126725946E1,3.982508175E0,1.410291343E1
2.364627515E2,-7.492088286E0,1.105008685E1,4.113108661E0,1.396973404E1
2.364728045E2,-7.339602842E0,1.065638564E1,4.277453427E0,1.362809350E1
2.364828575E2,-6.946406241E0,1.006443223E1,4.338512684E0,1.297567140E1
2.364929105E2,-6.321909576E0,9.509655429E0,4.427485964E0,1.224755972E1
2.365029645E2,-6.076477377E0,8.783739978E0,4.559488027E0,1.161320784E1
2.365130175E2,-6.648895231E0,7.448643474E0,4.497373055E0,1.095063751E1
2.365230705E2,-7.658607633E0,5.184637241E0,3.632044780E0,9.936120142E0
2.365331235E2,-8.799388297E0,2.032199215E0,2.001613161E0,9.250163420E0
2.365431765E2,-9.470554513E0,-1.063894456E0,4.397750095E-1,9.540266048E0
2.365532295E2,-9.838691118E0,-3.652120610E0,-9.894458791E-1,1.054119685E1
2.365632825E2,-1.066241528E1,-6.165341606E0,-2.363125309E0,1.254124787E1
2.365733355E2,-1.186195988E1,-8.580546311E0,-3.374308870E0,1.502390853E1
2.365833895E2,-1.366676965E1,-1.090877953E1,-3.891690391E0,1.791444438E1
2.365934425E2,-1.618865037E1,-1.260624377E1,-3.614604875E0,2.083399029E1
2.366034955E2,-1.834222434E1,-1.227236425E1,-2.332359745E0,2.219207110E1
2.366135485E2,-2.030504575E1,-1.061920085E1,-1.862070675E-1,2.291499472E1
2.366236015E2,-2.242822355E1,-8.765359840E0,1.826585970E0,2.414939256E1
2.366336545E2,-2.437097498E1,-7.210225595E0,2.761369811E0,2.556475969E1
2.366437075E2,-2.526428920E1,-5.953934355E0,2.552646432E0,2.608159594E1
2.366537615E2,-2.439479420E1,-5.148019053E0,1.306315924E0,2.496626816E1
2.366638145E2,-2.226178139E1,-5.648009786E0,-7.056302905E-1,2.297792069E1
2.366738675E2,-1.857067154E1,-7.086062309E0,-2.587591732E0,2.004439452E1
2.366839205E2,-1.359554238E1,-8.775179654E0,-3.536310657E0,1.656345506E1
2.366939735E2,-8.412640589E0,-9.268678808E0,-3.006497955E0,1.287322642E1
2.367040265E2,-4.652718080E0,-8.631987190E0,-1.676635294E0,9.948371439E0
2.367140795E2,-2.704722278E0,-7.327701420E0,-2.605112913E-1,7.815279703E0
2.367241325E2,-2.380696192E0,-6.196425989E0,8.754881045E-1,6.695512588E0
2.367341865E2,-3.279196598E0,-5.790470179E0,1.429695829E0,6.806372410E0
2.367442395E2,-4.384400463E0,-6.304376115E0,1.660009613E0,7.856446878E0
2.367542925E2,-5.256901810E0,-7.718080248E0,1.693454371E0,9.490604146E0
2.367643455E2,-6.006494392E0,-1.020478529E1,1.274770195E0,1.190968752E1
2.367743984E2,-6.251627798E0,-1.353815780E1,5.461989391E-1,1.492189331E1
2.367844514E2,-6.051544849E0,-1.700546196E1,-1.659635684E-1,1.805088572E1
2.367945044E2,-4.942140344E0,-1.936997072E1,-7.260018437E-1,2.000368955E1
2.368045574E2,-3.525010328E0,-2.115843518E1,-1.445670276E0,2.149872182E1
2.368146114E2,-1.788271505E0,-2.227126791E1,-2.121302157E0,2.244342247E1
2.368246644E2,1.965307653E-2,-2.284674854E1,-2.735021088E0,2.300988147E1
2.368347174E2,1.688594019E0,-2.279399963E1,-3.337741553E0,2.309888066E1
2.368447704E2,3.056378798E0,-2.150425823E1,-3.572104973E0,2.201214454E1
2.368548234E2,3.327570321E0,-2.018670279E1,-3.229520116E0,2.071244780E1
2.368648764E2,3.051856561E0,-1.890229989E1,-2.418513936E0,1.929922224E1
2.368749294E2,2.582913959E0,-1.765799135E1,-1.382484094E0,1.789936773E1
2.368849834E2,2.301959925E0,-1.626190546E1,-4.009903550E-1,1.642891907E1
2.368950364E2,2.676339601E0,-1.469757881E1,4.470602748E-1,1.494595194E1
2.369050894E2,3.689448066E0,-1.281959230E1,1.177451185E0,1.339180216E1
2.369151424E2,4.764009597E0,-1.082154492E1,1.890816464E0,1.197400554E1
2.369251954E2,5.704870450E0,-9.023633110E0,2.624235940E0,1.099354882E1
2.369352484E2,6.804141145E0,-7.378338892E0,3.471974621E0,1.062030269E1
2.369453014E2,7.705345012E0,-5.980333949E0,4.435701302E0,1.071504465E1
2.369553544E2,8.350824410E0,-4.671223640E0,5.459021344E0,1.101623859E1
2.369654084E2,8.576578975E0,-3.675097537E0,6.286815172E0,1.125113745E1
2.369754614E2,8.265637495E0,-3.019766165E0,7.039347149E0,1.126907978E1
2.369855144E2,7.800280990E0,-2.718884819E0,7.559296768E0,1.119730708E1
2.369955674E2,7.521262384E0,-3.012117422E0,7.417403555E0,1.098453980E1
2.370056204E2,7.579163852E0,-4.066219546E0,6.377192076E0,1.070730801E1
2.370156734E2,7.781216143E0,-5.413147599E0,4.772764633E0,1.061267044E1
2.370257264E2,8.331477728E0,-6.657511103E0,3.130058978E0,1.111455102E1
